0	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Arkansas%20.txt	0.2310192048276618	0.0018244347946289403	0.002553732047609287	0.18834578223088694	0.1716339118455987	0.007925745146359948	0.3945104890104914	5.302896692422459E-4	0.0016504521166303607	5.958310890362313E-6
1	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Beaver%20Valley%20.txt	0.031559793500823136	3.679496814830721E-4	0.0035754867224966	0.12184726397537757	0.4686683576694582	2.851889628516212E-4	0.35296216269415215	0.018204002934650347	0.002528675470617708	1.1183880896142008E-6
2	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Braidwood%20.txt	0.012007237338283924	0.008486468062887973	0.025158452746997736	0.041910207692753956	0.3977907263444915	0.017873977490282533	0.49108567326100827	4.0066426872425597E-4	0.005255772466206416	3.0820328363404304E-5
3	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Browns%20Ferry%20.txt	0.008726280574337797	1.6177893623201055E-4	5.124253747627869E-4	0.21597788971040818	0.0011851247654205426	0.3903379599600895	0.22365147850898512	6.614124881299409E-4	0.15877737261978037	8.277061853730773E-6
4	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Brunswick%20.txt	8.796300253887384E-4	9.317752455526966E-5	1.0001624195382156E-4	0.21854232738649867	0.0034390200117967876	0.0366016703567246	0.2683316094066558	0.22828408032073585	0.24372077516861712	7.69355707337089E-6
5	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Byron%20.txt	0.04028462371840404	0.0095729568006199	0.0466630075263494	0.04055009076102944	0.3195272534205787	0.01934501388320885	0.5132428592952927	5.381088701866162E-6	0.010753208922562546	5.5604583252617005E-5
6	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20Callaway%20.txt	0.03750470224248985	0.035063374713067245	0.02236540070783144	0.022223373791811572	0.4325890355220833	0.03267194853251649	0.41171491743246047	1.9192826489171407E-6	0.005863408492441865	1.9192826489171407E-6
7	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20calvert%20cliffs%20.txt	0.28522511741019596	0.03608493608658299	0.006034513519670839	0.29082731986352695	2.333107342151564E-5	0.0016098440660845792	0.3572824514645052	0.0158033712028678	0.007107742897060559	1.3724160836185672E-6
8	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20catawba%20.txt	0.003582069797649608	0.0022354270165783267	0.6616086763809629	0.020405100928952667	8.695464814917416E-5	0.0011950492794306855	0.3054193522571272	9.226426825739807E-4	0.00454087945777236	3.847550803060804E-6
9	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20clinton%20.txt	0.0032032028781743853	0.05774369831121559	0.002803817217743114	0.02007805879086803	0.003511671477694473	0.04184620080331718	0.6615661113149529	2.386572848918574E-4	0.2090069584021976	1.6235189448425673E-6
10	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20columbia%20.txt	0.022008794738649598	6.907200789099276E-4	0.012312892322549493	0.024275905876155825	5.487028664237742E-4	0.036166619757951025	0.6498539804842529	0.004824712027825045	0.2493163807817144	1.2910655680559394E-6
11	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20comanche%20peak%20.txt	0.007472712397032299	0.5836037300805147	0.009239201175179903	0.016407426690715706	0.0035167072649175328	0.002652057494561074	0.371857509436769	0.0016107588463898548	0.003637572286580264	2.3243273396679E-6
12	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20cook%20.txt	0.38060393566004763	0.003563144416287894	0.02494871485459153	0.25466147334736694	0.003040237051338777	0.010434683506965393	0.30814998055857235	0.01320117631810645	0.0013955369632936906	1.1173234293784552E-6
13	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20cooper%20.txt	0.11245354475630906	5.362262414610838E-4	6.317913141967225E-4	0.0775015042650338	2.3537323470073976E-4	0.004224330159629066	0.5101741407992072	1.822815276253849E-4	0.29405549853112944	5.309170707535483E-6
14	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20davis%20beese%20.txt	0.29559366645316915	0.015105744994758159	0.018684218073360293	0.2485636716472129	0.0021525009479926457	0.022657820859662038	0.38511922401623855	0.010654162723335914	0.0014546508997167174	1.4339384553614959E-5
15	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20diablo%20canyon%20.txt	0.016061655757257563	0.49612891935026715	0.010261692660925673	0.04064444457126117	1.1508618147854357E-4	0.004785112223293824	0.4310395991576833	8.655241747559887E-5	8.569640455551054E-4	1.997363480206128E-5
16	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20dresden%20.txt	0.0036511627549081016	8.464233994518254E-6	0.00516856906737992	0.1881591522223231	4.30136982085064E-4	1.9775528514465377E-4	0.42632576836007774	5.978827103400622E-4	0.3754603389079291	7.694758176834777E-7
17	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20duane%20arnold%20.txt	0.025664945282652334	0.006861927734248527	0.006335799391309979	0.20954680113967494	2.5699345981998315E-4	0.004308181700446804	0.39854829048759954	7.305089684646766E-4	0.34774452826523344	2.023570549763647E-6
18	file:/S:/Topicmodelling/cleaned-aggressive-final/%20%20farley%20.txt	0.023498689339831777	0.3798792844311021	0.004931334097389387	0.3701474839687028	9.061599045062122E-4	1.1698782136951099E-4	0.20653902436122668	0.013334628791694262	6.444244397473063E-4	1.9828444299917117E-6
